# Dend2 Dend3   Potential
5.100000000000000000e+01 1.000000000000000000e+01 3.037015099198253054e+01
5.100000000000000000e+01 1.100000000000000000e+01 3.056204346001401007e+01
5.100000000000000000e+01 1.200000000000000000e+01 3.072839740259259145e+01
5.100000000000000000e+01 1.300000000000000000e+01 3.087907563163396318e+01
5.100000000000000000e+01 1.400000000000000000e+01 3.101149221814668877e+01
5.100000000000000000e+01 1.500000000000000000e+01 3.112938819814608493e+01
5.100000000000000000e+01 1.600000000000000000e+01 3.123489645431455486e+01
5.100000000000000000e+01 1.700000000000000000e+01 3.133143805996670750e+01
5.100000000000000000e+01 1.800000000000000000e+01 3.141903153427426432e+01
5.100000000000000000e+01 1.900000000000000000e+01 3.149683351585253988e+01
5.100000000000000000e+01 2.000000000000000000e+01 3.157157427701566377e+01
5.100000000000000000e+01 2.100000000000000000e+01 3.163799252265395978e+01
5.100000000000000000e+01 2.200000000000000000e+01 3.170058151748096620e+01
5.100000000000000000e+01 2.300000000000000000e+01 3.175584273002356639e+01
5.100000000000000000e+01 2.400000000000000000e+01 3.180949021972859470e+01
5.100000000000000000e+01 2.500000000000000000e+01 3.186119452027221044e+01
5.100000000000000000e+01 2.600000000000000000e+01 3.190609327732804701e+01
5.100000000000000000e+01 2.700000000000000000e+01 3.195069456487614445e+01
5.100000000000000000e+01 2.800000000000000000e+01 3.199105307569080736e+01
5.100000000000000000e+01 2.900000000000000000e+01 3.202893919918118826e+01
5.200000000000000000e+01 0.000000000000000000e+00 -5.156212265975428721e+01
5.200000000000000000e+01 1.000000000000000000e+00 2.407172245061557092e+01
5.200000000000000000e+01 2.000000000000000000e+00 2.621443496679456331e+01
5.200000000000000000e+01 3.000000000000000000e+00 2.740240725268758126e+01
5.200000000000000000e+01 4.000000000000000000e+00 2.820444738805419505e+01
5.200000000000000000e+01 5.000000000000000000e+00 2.879395984100424855e+01
5.200000000000000000e+01 6.000000000000000000e+00 2.924927816337492459e+01
5.200000000000000000e+01 7.000000000000000000e+00 2.961749951308537376e+01
5.200000000000000000e+01 8.000000000000000000e+00 2.992325004614917106e+01
5.200000000000000000e+01 9.000000000000000000e+00 3.017822718579653696e+01
5.200000000000000000e+01 1.000000000000000000e+01 3.039578174736198690e+01
5.200000000000000000e+01 1.100000000000000000e+01 3.058580272041238146e+01
5.200000000000000000e+01 1.200000000000000000e+01 3.075266040605930939e+01
5.200000000000000000e+01 1.300000000000000000e+01 3.090097214174606322e+01
5.200000000000000000e+01 1.400000000000000000e+01 3.103010690708389063e+01
5.200000000000000000e+01 1.500000000000000000e+01 3.114581103494447234e+01
5.200000000000000000e+01 1.600000000000000000e+01 3.125280290247647130e+01
5.200000000000000000e+01 1.700000000000000000e+01 3.134715069690187406e+01
5.200000000000000000e+01 1.800000000000000000e+01 3.143322745875545721e+01
5.200000000000000000e+01 1.900000000000000000e+01 3.151474910443942790e+01
5.200000000000000000e+01 2.000000000000000000e+01 3.158677146336367514e+01
5.200000000000000000e+01 2.100000000000000000e+01 3.165413055321361924e+01
5.200000000000000000e+01 2.200000000000000000e+01 3.171277544864068787e+01
5.200000000000000000e+01 2.300000000000000000e+01 3.177179850161190799e+01
5.200000000000000000e+01 2.400000000000000000e+01 3.182426102181156224e+01
5.200000000000000000e+01 2.500000000000000000e+01 3.187306617081678439e+01
5.200000000000000000e+01 2.600000000000000000e+01 3.192048000011548581e+01
5.200000000000000000e+01 2.700000000000000000e+01 3.196345304563181244e+01
5.200000000000000000e+01 2.800000000000000000e+01 3.200302261778694657e+01
5.200000000000000000e+01 2.900000000000000000e+01 3.204100250378508008e+01
5.300000000000000000e+01 0.000000000000000000e+00 1.567724114614609121e+01
5.300000000000000000e+01 1.000000000000000000e+00 2.431857457550309931e+01
5.300000000000000000e+01 2.000000000000000000e+00 2.633901697168922951e+01
5.300000000000000000e+01 3.000000000000000000e+00 2.748662808166265492e+01
5.300000000000000000e+01 4.000000000000000000e+00 2.826669223019832344e+01
5.300000000000000000e+01 5.000000000000000000e+00 2.884085712681329738e+01
5.300000000000000000e+01 6.000000000000000000e+00 2.929008885307382926e+01
5.300000000000000000e+01 7.000000000000000000e+00 2.965505702245719277e+01
5.300000000000000000e+01 8.000000000000000000e+00 2.995434269011074235e+01
5.300000000000000000e+01 9.000000000000000000e+00 3.020733165248766738e+01
5.300000000000000000e+01 1.000000000000000000e+01 3.042118056175540630e+01
5.300000000000000000e+01 1.100000000000000000e+01 3.060883183822911846e+01
5.300000000000000000e+01 1.200000000000000000e+01 3.077593264956825436e+01
5.300000000000000000e+01 1.300000000000000000e+01 3.091999509018439696e+01
5.300000000000000000e+01 1.400000000000000000e+01 3.104941653644571531e+01
5.300000000000000000e+01 1.500000000000000000e+01 3.116627173273805340e+01
5.300000000000000000e+01 1.600000000000000000e+01 3.126996454947996540e+01
5.300000000000000000e+01 1.700000000000000000e+01 3.136499703563896091e+01
5.300000000000000000e+01 1.800000000000000000e+01 3.145113085157976229e+01
5.300000000000000000e+01 1.900000000000000000e+01 3.152823575396645239e+01
5.300000000000000000e+01 2.000000000000000000e+01 3.159935636190614971e+01
5.300000000000000000e+01 2.100000000000000000e+01 3.166716283968346346e+01
5.300000000000000000e+01 2.200000000000000000e+01 3.172915334279484867e+01
5.300000000000000000e+01 2.300000000000000000e+01 3.178644185687696222e+01
5.300000000000000000e+01 2.400000000000000000e+01 3.183879114149562284e+01
5.300000000000000000e+01 2.500000000000000000e+01 3.188539643085229258e+01
5.300000000000000000e+01 2.600000000000000000e+01 3.193356987305351069e+01
5.300000000000000000e+01 2.700000000000000000e+01 3.197510808002068927e+01
5.300000000000000000e+01 2.800000000000000000e+01 3.201423857687214536e+01
5.300000000000000000e+01 2.900000000000000000e+01 3.205235479978966140e+01
5.400000000000000000e+01 0.000000000000000000e+00 1.802877929051539851e+01
5.400000000000000000e+01 1.000000000000000000e+00 2.454185678506952684e+01
5.400000000000000000e+01 2.000000000000000000e+00 2.645401566225554291e+01
5.400000000000000000e+01 3.000000000000000000e+00 2.756513877707762461e+01
5.400000000000000000e+01 4.000000000000000000e+00 2.832524987238983982e+01
5.400000000000000000e+01 5.000000000000000000e+00 2.888859603737412840e+01
5.400000000000000000e+01 6.000000000000000000e+00 2.933169426911134892e+01
5.400000000000000000e+01 7.000000000000000000e+00 2.968650037209609138e+01
5.400000000000000000e+01 8.000000000000000000e+00 2.998243630330181375e+01
5.400000000000000000e+01 9.000000000000000000e+00 3.023465977575280661e+01
5.400000000000000000e+01 1.000000000000000000e+01 3.044641939876057890e+01
5.400000000000000000e+01 1.100000000000000000e+01 3.063326406282047643e+01
5.400000000000000000e+01 1.200000000000000000e+01 3.079694215335529250e+01
5.400000000000000000e+01 1.300000000000000000e+01 3.093961521010869831e+01
5.400000000000000000e+01 1.400000000000000000e+01 3.106907283679868925e+01
5.400000000000000000e+01 1.500000000000000000e+01 3.118243721642992128e+01
5.400000000000000000e+01 1.600000000000000000e+01 3.128671297764031323e+01
5.400000000000000000e+01 1.700000000000000000e+01 3.138100153134553594e+01
5.400000000000000000e+01 1.800000000000000000e+01 3.146657479370295007e+01
5.400000000000000000e+01 1.900000000000000000e+01 3.154389120213260966e+01
5.400000000000000000e+01 2.000000000000000000e+01 3.161622918319364217e+01
5.400000000000000000e+01 2.100000000000000000e+01 3.168022696836377250e+01
5.400000000000000000e+01 2.200000000000000000e+01 3.174343104361620505e+01
5.400000000000000000e+01 2.300000000000000000e+01 3.179935757321313616e+01
5.400000000000000000e+01 2.400000000000000000e+01 3.185198393543180018e+01
5.400000000000000000e+01 2.500000000000000000e+01 3.189949563127938958e+01
5.400000000000000000e+01 2.600000000000000000e+01 3.194569208700111318e+01
5.400000000000000000e+01 2.700000000000000000e+01 3.198620604597870098e+01
5.400000000000000000e+01 2.800000000000000000e+01 3.202507517743222110e+01
5.400000000000000000e+01 2.900000000000000000e+01 3.206335445624230118e+01
5.500000000000000000e+01 0.000000000000000000e+00 1.934635557136450146e+01
5.500000000000000000e+01 1.000000000000000000e+00 2.474404755772842535e+01
5.500000000000000000e+01 2.000000000000000000e+00 2.656436927840211482e+01
5.500000000000000000e+01 3.000000000000000000e+00 2.763916626345048044e+01
5.500000000000000000e+01 4.000000000000000000e+00 2.837968630101867618e+01
5.500000000000000000e+01 5.000000000000000000e+00 2.893431450659302939e+01
5.500000000000000000e+01 6.000000000000000000e+00 2.937018399121752310e+01
5.500000000000000000e+01 7.000000000000000000e+00 2.972180514364895032e+01
5.500000000000000000e+01 8.000000000000000000e+00 3.001226155248420824e+01
5.500000000000000000e+01 9.000000000000000000e+00 3.026083344862629687e+01
5.500000000000000000e+01 1.000000000000000000e+01 3.047134473769424901e+01
5.500000000000000000e+01 1.100000000000000000e+01 3.065633287093556447e+01
5.500000000000000000e+01 1.200000000000000000e+01 3.081470934895818559e+01
5.500000000000000000e+01 1.300000000000000000e+01 3.096011333901762086e+01
5.500000000000000000e+01 1.400000000000000000e+01 3.108504655268368921e+01
5.500000000000000000e+01 1.500000000000000000e+01 3.120110837109018931e+01
5.500000000000000000e+01 1.600000000000000000e+01 3.130381286169542321e+01
5.500000000000000000e+01 1.700000000000000000e+01 3.139485785511069693e+01
5.500000000000000000e+01 1.800000000000000000e+01 3.147884427623696268e+01
5.500000000000000000e+01 1.900000000000000000e+01 3.155958620893839495e+01
5.500000000000000000e+01 2.000000000000000000e+01 3.163064789214838513e+01
5.500000000000000000e+01 2.100000000000000000e+01 3.169558623378463480e+01
5.500000000000000000e+01 2.200000000000000000e+01 3.175603914095266589e+01
5.500000000000000000e+01 2.300000000000000000e+01 3.181111137461838112e+01
5.500000000000000000e+01 2.400000000000000000e+01 3.186402291800719055e+01
5.500000000000000000e+01 2.500000000000000000e+01 3.191247435079110772e+01
5.500000000000000000e+01 2.600000000000000000e+01 3.195713570752418775e+01
5.500000000000000000e+01 2.700000000000000000e+01 3.199699080268363360e+01
5.500000000000000000e+01 2.800000000000000000e+01 3.203683186426075480e+01
5.500000000000000000e+01 2.900000000000000000e+01 3.207419978916477987e+01
5.600000000000000000e+01 0.000000000000000000e+00 2.026065018124485562e+01
5.600000000000000000e+01 1.000000000000000000e+00 2.493199759499415435e+01
5.600000000000000000e+01 2.000000000000000000e+00 2.666659778385297130e+01
5.600000000000000000e+01 3.000000000000000000e+00 2.770802292808537715e+01
5.600000000000000000e+01 4.000000000000000000e+00 2.843528252699250558e+01
5.600000000000000000e+01 5.000000000000000000e+00 2.897710627066422617e+01
5.600000000000000000e+01 6.000000000000000000e+00 2.940397120136706377e+01
5.600000000000000000e+01 7.000000000000000000e+00 2.975337466368102923e+01
5.600000000000000000e+01 8.000000000000000000e+00 3.004131890863011378e+01
5.600000000000000000e+01 9.000000000000000000e+00 3.028601543534323426e+01
5.600000000000000000e+01 1.000000000000000000e+01 3.049536346308127222e+01
5.600000000000000000e+01 1.100000000000000000e+01 3.067698775167862735e+01
5.600000000000000000e+01 1.200000000000000000e+01 3.083700025998224348e+01
5.600000000000000000e+01 1.300000000000000000e+01 3.097558345258671153e+01
5.600000000000000000e+01 1.400000000000000000e+01 3.110464579068504065e+01
5.600000000000000000e+01 1.500000000000000000e+01 3.121499303003222892e+01
5.600000000000000000e+01 1.600000000000000000e+01 3.131671013859820007e+01
5.600000000000000000e+01 1.700000000000000000e+01 3.141228705305050539e+01
5.600000000000000000e+01 1.800000000000000000e+01 3.149604646066617164e+01
5.600000000000000000e+01 1.900000000000000000e+01 3.157284858417696682e+01
5.600000000000000000e+01 2.000000000000000000e+01 3.164314751862214337e+01
5.600000000000000000e+01 2.100000000000000000e+01 3.170937556371849553e+01
5.600000000000000000e+01 2.200000000000000000e+01 3.176761190716385741e+01
5.600000000000000000e+01 2.300000000000000000e+01 3.182212292456147651e+01
5.600000000000000000e+01 2.400000000000000000e+01 3.187542678819060527e+01
5.600000000000000000e+01 2.500000000000000000e+01 3.192466843823190104e+01
5.600000000000000000e+01 2.600000000000000000e+01 3.196823176002707712e+01
5.600000000000000000e+01 2.700000000000000000e+01 3.200880712680261553e+01
5.600000000000000000e+01 2.800000000000000000e+01 3.204848841599435616e+01
5.600000000000000000e+01 2.900000000000000000e+01 3.208498895660790851e+01
5.700000000000000000e+01 0.000000000000000000e+00 2.095518498487155412e+01
5.700000000000000000e+01 1.000000000000000000e+00 2.510397541165930235e+01
5.700000000000000000e+01 2.000000000000000000e+00 2.676465861678921954e+01
5.700000000000000000e+01 3.000000000000000000e+00 2.777499025645287745e+01
5.700000000000000000e+01 4.000000000000000000e+00 2.848686335212233800e+01
5.700000000000000000e+01 5.000000000000000000e+00 2.901906019595750053e+01
5.700000000000000000e+01 6.000000000000000000e+00 2.944218240109610107e+01
5.700000000000000000e+01 7.000000000000000000e+00 2.978204250880514792e+01
5.700000000000000000e+01 8.000000000000000000e+00 3.006875962912700118e+01
5.700000000000000000e+01 9.000000000000000000e+00 3.031002757569931561e+01
5.700000000000000000e+01 1.000000000000000000e+01 3.051774385089498409e+01
5.700000000000000000e+01 1.100000000000000000e+01 3.069531575536803203e+01
5.700000000000000000e+01 1.200000000000000000e+01 3.085561594824319442e+01
5.700000000000000000e+01 1.300000000000000000e+01 3.099666119928358654e+01
5.700000000000000000e+01 1.400000000000000000e+01 3.112022571018526662e+01
5.700000000000000000e+01 1.500000000000000000e+01 3.123391775542799564e+01
5.700000000000000000e+01 1.600000000000000000e+01 3.133495893870754756e+01
5.700000000000000000e+01 1.700000000000000000e+01 3.142655231698180884e+01
5.700000000000000000e+01 1.800000000000000000e+01 3.151073923611530248e+01
5.700000000000000000e+01 1.900000000000000000e+01 3.158451464912175410e+01
5.700000000000000000e+01 2.000000000000000000e+01 3.165450786075442480e+01
5.700000000000000000e+01 2.100000000000000000e+01 3.172189893899790647e+01
5.700000000000000000e+01 2.200000000000000000e+01 3.177856394422945385e+01
5.700000000000000000e+01 2.300000000000000000e+01 3.183481019282021762e+01
5.700000000000000000e+01 2.400000000000000000e+01 3.188645984740016104e+01
5.700000000000000000e+01 2.500000000000000000e+01 3.193635313086497618e+01
5.700000000000000000e+01 2.600000000000000000e+01 3.197915874514068335e+01
5.700000000000000000e+01 2.700000000000000000e+01 3.202023111347450879e+01
5.700000000000000000e+01 2.800000000000000000e+01 3.205951460984904600e+01
5.700000000000000000e+01 2.900000000000000000e+01 3.209577542805780581e+01
5.800000000000000000e+01 0.000000000000000000e+00 2.151275064715477470e+01
5.800000000000000000e+01 1.000000000000000000e+00 2.526203820860919791e+01
5.800000000000000000e+01 2.000000000000000000e+00 2.685644483073793864e+01
5.800000000000000000e+01 3.000000000000000000e+00 2.784063768472524458e+01
5.800000000000000000e+01 4.000000000000000000e+00 2.853513837575632550e+01
5.800000000000000000e+01 5.000000000000000000e+00 2.906134078319379910e+01
5.800000000000000000e+01 6.000000000000000000e+00 2.947421305377914180e+01
5.800000000000000000e+01 7.000000000000000000e+00 2.981194660791582152e+01
5.800000000000000000e+01 8.000000000000000000e+00 3.009493649106486401e+01
5.800000000000000000e+01 9.000000000000000000e+00 3.033241983403642550e+01
5.800000000000000000e+01 1.000000000000000000e+01 3.053738723791736120e+01
5.800000000000000000e+01 1.100000000000000000e+01 3.071800908132917485e+01
5.800000000000000000e+01 1.200000000000000000e+01 3.087389530389194547e+01
5.800000000000000000e+01 1.300000000000000000e+01 3.101126194673221548e+01
5.800000000000000000e+01 1.400000000000000000e+01 3.113731275011857846e+01
5.800000000000000000e+01 1.500000000000000000e+01 3.124859876787237667e+01
5.800000000000000000e+01 1.600000000000000000e+01 3.134983906560571043e+01
5.800000000000000000e+01 1.700000000000000000e+01 3.143862092910713812e+01
5.800000000000000000e+01 1.800000000000000000e+01 3.152351400914589163e+01
5.800000000000000000e+01 1.900000000000000000e+01 3.159882086196610018e+01
5.800000000000000000e+01 2.000000000000000000e+01 3.166848124448830504e+01
5.800000000000000000e+01 2.100000000000000000e+01 3.173363262611543334e+01
5.800000000000000000e+01 2.200000000000000000e+01 3.179185260720811712e+01
5.800000000000000000e+01 2.300000000000000000e+01 3.184736592664284771e+01
5.800000000000000000e+01 2.400000000000000000e+01 3.189732801353432734e+01
5.800000000000000000e+01 2.500000000000000000e+01 3.194761905943410341e+01
5.800000000000000000e+01 2.600000000000000000e+01 3.199000253915202308e+01
5.800000000000000000e+01 2.700000000000000000e+01 3.203104528943889306e+01
5.800000000000000000e+01 2.800000000000000000e+01 3.206996964359012736e+01
5.800000000000000000e+01 2.900000000000000000e+01 3.210655103168838309e+01
5.900000000000000000e+01 0.000000000000000000e+00 2.198012789986099591e+01
5.900000000000000000e+01 1.000000000000000000e+00 2.541120854652903205e+01
5.900000000000000000e+01 2.000000000000000000e+00 2.694360519953549371e+01
5.900000000000000000e+01 3.000000000000000000e+00 2.790360567729483066e+01
5.900000000000000000e+01 4.000000000000000000e+00 2.858182201786661381e+01
5.900000000000000000e+01 5.000000000000000000e+00 2.909976010539020663e+01
5.900000000000000000e+01 6.000000000000000000e+00 2.950810227720851842e+01
5.900000000000000000e+01 7.000000000000000000e+00 2.984145687237867151e+01
5.900000000000000000e+01 8.000000000000000000e+00 3.011987038667245997e+01
5.900000000000000000e+01 9.000000000000000000e+00 3.035433135383425451e+01
5.900000000000000000e+01 1.000000000000000000e+01 3.055912330178828640e+01
5.900000000000000000e+01 1.100000000000000000e+01 3.073571331389850414e+01
5.900000000000000000e+01 1.200000000000000000e+01 3.089233689067973998e+01
5.900000000000000000e+01 1.300000000000000000e+01 3.103073895282867056e+01
5.900000000000000000e+01 1.400000000000000000e+01 3.115395494627824036e+01
5.900000000000000000e+01 1.500000000000000000e+01 3.126237490571961430e+01
5.900000000000000000e+01 1.600000000000000000e+01 3.136233850223635500e+01
5.900000000000000000e+01 1.700000000000000000e+01 3.145383048513541269e+01
5.900000000000000000e+01 1.800000000000000000e+01 3.153509727597827705e+01
5.900000000000000000e+01 1.900000000000000000e+01 3.161279199674333995e+01
5.900000000000000000e+01 2.000000000000000000e+01 3.168190686966660508e+01
5.900000000000000000e+01 2.100000000000000000e+01 3.174488508499740291e+01
5.900000000000000000e+01 2.200000000000000000e+01 3.180428019391891326e+01
5.900000000000000000e+01 2.300000000000000000e+01 3.185921839724670335e+01
5.900000000000000000e+01 2.400000000000000000e+01 3.190815995647430725e+01
5.900000000000000000e+01 2.500000000000000000e+01 3.195854875748847945e+01
5.900000000000000000e+01 2.600000000000000000e+01 3.200080819277148692e+01
5.900000000000000000e+01 2.700000000000000000e+01 3.204127769795874059e+01
5.900000000000000000e+01 2.800000000000000000e+01 3.207983824871124767e+01
5.900000000000000000e+01 2.900000000000000000e+01 3.211725493825230160e+01
